TripCode,Latitude,Longitude,SampleTime_Local,StationName,StationCode,SST,chl_gsm,chl_oc3,GSLA,WaterDepth_m
SOTS_RAS_PULSE_7_2010_20110107,-46.9347333,142.2566,2011-01-07T03:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.64244694,NA,NA,NA,NA
SOTS_RAS_PULSE_7_2010_20110221,-46.9347333,142.2566,2011-02-21T03:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.66833948,NA,NA,NA,NA
SOTS_RAS_SOFS10_2021_20211005,-46.9858333,142.2836111,2021-10-05T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.68103049,NA,NA,NA,NA
SOTS_RAS_PULSE_11_2015_20150628,-46.9405,142.3261,2015-06-28T04:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.68950884,NA,NA,NA,NA
SOTS_RAS_SOFS10_2021_20210911,-46.9858333,142.2836111,2021-09-11T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.71258932,NA,NA,NA,NA
MAI20150811,-42.59667,148.23333,2015-08-12T09:35:00Z,Maria Island,MAI,11.74234511,NA,NA,NA,-88
SOTS_RAS_SOFS10_2021_20211013,-46.9858333,142.2836111,2021-10-13T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.75944654,NA,NA,NA,NA
SOTS_RAS_PULSE_8_2011_20120417,-46.92955,142.2146667,2012-04-17T02:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.76473284,0.246226579,0.205373421,NA,NA
MAI20190828,-42.59667,148.23333,2019-08-29T09:20:00Z,Maria Island,MAI,11.81377603,NA,NA,NA,-88
SOTS_RAS_PULSE_8_2011_20120716,-46.92955,142.2146667,2012-07-16T02:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.85836433,NA,NA,NA,NA
SOTS_RAS_SOFS10_2021_20211216,-46.9858333,142.2836111,2021-12-16T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,11.90263005,NA,NA,NA,NA
MAI20180919,-42.59667,148.23333,2018-09-20T09:50:00Z,Maria Island,MAI,11.91200291,NA,NA,NA,-88
MAI20190925,-42.59667,148.23333,2019-09-25T10:03:00Z,Maria Island,MAI,11.91922724,0.54550546,0.31781348,0.002594113,-88
MAI20101001,-42.59667,148.23333,2010-10-01T12:40:00Z,Maria Island,MAI,12.01913418,1.494648099,1.640667796,0.017042073,-88
MAI20170921,-42.59667,148.23333,2017-09-22T09:15:00Z,Maria Island,MAI,12.08253106,NA,NA,NA,-88
SOTS_RAS_PULSE_11_2015_20151110,-46.9405,142.3261,2015-11-10T04:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.09250738,NA,NA,NA,NA
MAI20121017,-42.59667,148.23333,2012-10-18T10:52:00Z,Maria Island,MAI,12.10731668,NA,NA,NA,-88
SOTS_RAS_PULSE_7_2010_20110311,-46.9347333,142.2566,2011-03-11T03:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.15659429,NA,NA,NA,NA
SOTS_RAS_PULSE_8_2011_20120701,-46.92955,142.2146667,2012-07-01T02:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.15996222,NA,NA,NA,NA
SOTS_RAS_PULSE_8_2011_20110806,-46.92955,142.2146667,2011-08-06T02:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.15996894,NA,NA,NA,NA
MAI20220919,-42.59667,148.23333,2022-09-20T09:15:00Z,Maria Island,MAI,12.17193055,NA,NA,NA,-88
MAI20200928,-42.59667,148.23333,2020-09-29T09:00:00Z,Maria Island,MAI,12.17436383,NA,NA,NA,-88
SOTS_RAS_SOFS9_2020_20200924,-46.98476,141.81169,2020-09-24T16:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.17929143,0.186378166,0.187332466,NA,NA
SOTS_RAS_SOFS10_2021_20210725,-46.9858333,142.2836111,2021-07-25T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.21998547,NA,NA,NA,NA
MAI20231119,-42.5967,148.23333,2023-11-20T10:02:00Z,Maria Island,MAI,12.23062601,NA,NA,NA,-88
MAI20121002,-42.59667,148.23333,2012-10-02T10:15:00Z,Maria Island,MAI,12.24213278,NA,NA,0.029770435,-88
MAI20091013,-42.59667,148.23333,2009-10-13T11:00:00Z,Maria Island,MAI,12.2511096,0.591077316,1.492973475,0.037236965,-88
MAI20200909,-42.59667,148.23333,2020-09-10T09:00:00Z,Maria Island,MAI,12.26091747,NA,NA,NA,-88
SOTS_RAS_PULSE_11_2015_20160109,-46.9405,142.3261,2016-01-09T04:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.27514226,NA,NA,NA,NA
MAI20230810,-42.5967,148.23333,2023-08-11T09:45:00Z,Maria Island,MAI,12.2795037,0.190864551,0.164346582,NA,-88
SOTS_RAS_SOFS10_2021_20211130,-46.9858333,142.2836111,2021-11-30T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.2807924,NA,NA,NA,NA
MAI20090907,-42.59667,148.23333,2009-09-07T11:25:00Z,Maria Island,MAI,12.30103199,NA,NA,0.009418787,-88
MAI20110725,-42.59667,148.23333,2011-07-25T12:15:00Z,Maria Island,MAI,12.30638446,NA,NA,0.034535387,-88
MAI20160831,-42.59667,148.23333,2016-08-31T10:26:00Z,Maria Island,MAI,12.33443934,NA,NA,0.020465153,-88
MAI20170801,-42.59667,148.23333,2017-08-01T10:01:00Z,Maria Island,MAI,12.39635302,0.241316352,0.193711705,0.010140623,-88
SOTS_RAS_SOFS10_2021_20211208,-46.9858333,142.2836111,2021-12-08T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.40564336,NA,NA,NA,NA
MAI20220826,-42.59667,148.23333,2022-08-26T10:05:00Z,Maria Island,MAI,12.41505323,NA,NA,NA,-88
MAI20210916,-42.59667,148.23333,2021-09-16T10:15:00Z,Maria Island,MAI,12.45461639,1.448483306,0.598580176,NA,-88
MAI20150723,-42.59667,148.23333,2015-07-23T10:45:00Z,Maria Island,MAI,12.47905465,NA,NA,NA,-88
MAI20171015,-42.59667,148.23333,2017-10-16T09:50:00Z,Maria Island,MAI,12.48070948,NA,NA,NA,-88
MAI20120820,-42.59667,148.23333,2012-08-20T11:15:00Z,Maria Island,MAI,12.53869725,0.182847723,0.347170679,0.034938777,-88
SOTS_RAS_SOFS12_RAS14_2023_20230929,-47.16952,141.25615,2023-09-29T16:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.56700766,NA,NA,NA,NA
SOTS_RAS_SOFS12_RAS14_2023_20230915,-47.16952,141.25615,2023-09-15T16:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.56991034,NA,NA,NA,NA
MAI20210831,-42.59667,148.23333,2021-09-01T09:35:00Z,Maria Island,MAI,12.58000048,NA,NA,NA,-88
MAI20190731,-42.59667,148.23333,2019-07-31T10:20:00Z,Maria Island,MAI,12.61905608,6.672720896,5.075710006,0.034963648,-88
SOTS_RAS_PULSE_11_2015_20150812,-46.9405,142.3261,2015-08-12T04:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.64054996,0.106119879,0.108397521,NA,NA
MAI20230905,-42.5967,148.23333,2023-09-05T10:10:00Z,Maria Island,MAI,12.65248654,0.241935249,0.201400101,NA,-88
MAI20151001,-42.59667,148.23333,2015-10-01T11:05:00Z,Maria Island,MAI,12.65520087,NA,NA,NA,-88
MAI20200810,-42.59667,148.23333,2020-08-10T10:05:00Z,Maria Island,MAI,12.74693688,1.021709043,0.508275432,NA,-88
SOTS_RAS_SOFS12_RAS14_2023_20231013,-47.16952,141.25615,2023-10-13T16:00:00Z,Southern Ocean Timeseries Mooring,SOTS,12.75265219,NA,NA,NA,NA
MAI20191015,-42.59667,148.23333,2019-10-16T09:40:00Z,Maria Island,MAI,12.76655973,NA,NA,NA,-88
MAI20100722,-42.59667,148.23333,2010-07-22T11:10:00Z,Maria Island,MAI,12.76995299,0.7804686,0.422983086,0.051326582,-88
MAI20201020,-42.59667,148.23333,2020-10-21T10:10:00Z,Maria Island,MAI,12.8230573,NA,NA,NA,-88
MAI20120724,-42.59667,148.23333,2012-07-24T10:50:00Z,Maria Island,MAI,12.83071094,NA,NA,0.061052346,-88
MAI20210809,-42.59667,148.23333,2021-08-09T10:20:00Z,Maria Island,MAI,12.85138761,NA,NA,NA,-88
MAI20220704,-42.59667,148.23333,2022-07-04T10:15:00Z,Maria Island,MAI,12.851531,1.211260795,0.349649341,NA,-88
KAI20211122,-35.83217,136.44733,2021-11-23T07:25:00Z,Kangaroo Island,KAI,12.87488,NA,NA,NA,-108.088
MAI20090820,-42.59667,148.23333,2009-08-20T11:30:00Z,Maria Island,MAI,12.88086243,4.866312504,3.031061285,0.023850311,-88
MAI20160927,-42.59667,148.23333,2016-09-27T10:10:00Z,Maria Island,MAI,12.916917,0.784567412,1.036438722,0.017271833,-88
MAI20101027,-42.59667,148.23333,2010-10-27T12:50:00Z,Maria Island,MAI,12.93545987,0.780406814,1.34031982,0.076812446,-88
MAI20211031,-42.59667,148.23333,2021-11-01T10:31:00Z,Maria Island,MAI,12.94701708,NA,NA,NA,-88
MAI20090716,-42.59667,148.23333,2009-07-16T11:36:00Z,Maria Island,MAI,12.9813888,0.335397871,0.263482028,0.046914121,-88
MAI20141029,-42.59667,148.23333,2014-10-30T09:27:00Z,Maria Island,MAI,13.00166042,NA,NA,NA,-88
MAI20111026,-42.59667,148.23333,2011-10-26T11:00:00Z,Maria Island,MAI,13.04596249,0.871274012,0.890324582,0.028630614,-88
MAI20130924,-42.59667,148.23333,2013-09-24T11:40:00Z,Maria Island,MAI,13.07206429,NA,NA,0.008731818,-88
MAI20140915,-42.59667,148.23333,2014-09-16T09:20:00Z,Maria Island,MAI,13.10327147,NA,NA,NA,-88
MAI20161117,-42.59667,148.23333,2016-11-18T09:10:00Z,Maria Island,MAI,13.11806427,NA,NA,NA,-88
MAI20180711,-42.59667,148.23333,2018-07-12T08:40:00Z,Maria Island,MAI,13.11886483,NA,NA,NA,-88
SOTS_RAS_PULSE_11_2015_20151225,-46.9405,142.3261,2015-12-25T04:00:00Z,Southern Ocean Timeseries Mooring,SOTS,13.14337405,NA,NA,NA,NA
MAI20140821,-42.59667,148.23333,2014-08-21T11:50:00Z,Maria Island,MAI,13.15514519,1.294056351,0.638402981,0.009882762,-88
MAI20160720,-42.59667,148.23333,2016-07-21T09:30:00Z,Maria Island,MAI,13.18046784,NA,NA,NA,-88
MAI20190624,-42.59667,148.23333,2019-06-24T10:10:00Z,Maria Island,MAI,13.19217836,1.037958919,0.302889233,0.037849633,-88
MAI20130821,-42.59667,148.23333,2013-08-21T11:21:00Z,Maria Island,MAI,13.19477823,0.473575029,0.39770939,0.020974412,-88
MAI20121112,-42.59667,148.23333,2012-11-13T10:45:00Z,Maria Island,MAI,13.2528387,NA,NA,NA,-88
MAI20220616,-42.59667,148.23333,2022-06-16T10:34:00Z,Maria Island,MAI,13.26301281,NA,NA,NA,-88
MAI20170626,-42.59667,148.23333,2017-06-27T09:25:00Z,Maria Island,MAI,13.28189198,NA,NA,NA,-88
MAI20231018,-42.5967,148.23333,2023-10-19T10:15:00Z,Maria Island,MAI,13.28813802,0.744913555,0.222086857,NA,-88
MAI20140807,-42.59667,148.23333,2014-08-07T12:00:00Z,Maria Island,MAI,13.29173717,NA,NA,0.032543401,-88
MAI20191121,-42.59667,148.23333,2019-11-22T09:23:00Z,Maria Island,MAI,13.30351907,NA,NA,NA,-88
MAI20200526,-42.59667,148.23333,2020-05-26T10:10:00Z,Maria Island,MAI,13.3332202,NA,NA,NA,-88
MAI20210625,-42.59667,148.23333,2021-06-25T10:28:00Z,Maria Island,MAI,13.35143421,4.102990795,0.334311837,NA,-88
MAI20120621,-42.59667,148.23333,2012-06-21T11:00:00Z,Maria Island,MAI,13.3754205,NA,NA,0.082417296,-88
MAI20130807,-42.59667,148.23333,2013-08-07T11:30:00Z,Maria Island,MAI,13.4071295,0.707682676,0.286508477,0.040614458,-88
MAI20110531,-42.59667,148.23333,2011-05-31T11:38:00Z,Maria Island,MAI,13.41543926,1.187505647,0.612372885,0.049384397,-88
MAI20211116,-42.59667,148.23333,2021-11-17T09:56:00Z,Maria Island,MAI,13.49903618,NA,NA,NA,-88
MAI20160630,-42.59667,148.23333,2016-07-01T09:30:00Z,Maria Island,MAI,13.50656499,NA,NA,NA,-88
MAI20180627,-42.59667,148.23333,2018-06-28T09:00:00Z,Maria Island,MAI,13.53649078,NA,NA,NA,-88
MAI20100615,-42.59667,148.23333,2010-06-15T11:10:00Z,Maria Island,MAI,13.54439383,0.899682103,0.468628861,0.032955571,-88
MAI20150526,-42.59667,148.23333,2015-05-26T10:35:00Z,Maria Island,MAI,13.55808582,0.381122799,0.17217581,0.008523514,-88
MAI20200628,-42.59667,148.23333,2020-06-29T09:45:00Z,Maria Island,MAI,13.57163207,NA,NA,NA,-88
SOTS_RAS_SOFS10_2021_20210717,-46.9858333,142.2836111,2021-07-17T17:00:00Z,Southern Ocean Timeseries Mooring,SOTS,13.65028994,NA,NA,NA,NA
MAI20090601,-42.59667,148.23333,2009-06-01T11:20:00Z,Maria Island,MAI,13.72360447,NA,NA,0.079867355,-88
MAI20210531,-42.59667,148.23333,2021-05-31T12:00:00Z,Maria Island,MAI,13.72752097,13.88638782,5.430333031,NA,-88
MAI20221123,-42.59667,148.23333,2022-11-24T10:00:00Z,Maria Island,MAI,13.75173397,NA,NA,NA,-88
MAI20191210,-42.59667,148.23333,2019-12-11T09:30:00Z,Maria Island,MAI,13.82017695,NA,NA,NA,-88
MAI20140703,-42.59667,148.23333,2014-07-03T11:30:00Z,Maria Island,MAI,13.92357856,0.640594972,0.381581275,0.058018178,-88
MAI20230613,-42.5967,148.23333,2023-06-13T10:34:00Z,Maria Island,MAI,13.92516118,NA,NA,NA,-88
MAI20140619,-42.59667,148.23333,2014-06-19T11:30:00Z,Maria Island,MAI,13.94054484,NA,NA,0.0948337,-88
MAI20181018,-42.59667,148.23333,2018-10-19T08:45:00Z,Maria Island,MAI,13.95257401,NA,NA,NA,-88
MAI20190430,-42.59667,148.23333,2019-05-01T09:47:00Z,Maria Island,MAI,13.98242739,NA,NA,NA,-88
MAI20180605,-42.59667,148.23333,2018-06-06T09:30:00Z,Maria Island,MAI,14.0829833,NA,NA,NA,-88
MAI20101214,-42.59667,148.23333,2010-12-14T11:05:00Z,Maria Island,MAI,14.14660646,NA,NA,0.02469406,-88
MAI20141127,-42.59667,148.23333,2014-11-28T09:30:00Z,Maria Island,MAI,14.1524579,NA,NA,NA,-88
MAI20170601,-42.59667,148.23333,2017-06-02T09:00:00Z,Maria Island,MAI,14.15469546,NA,NA,NA,-88
MAI20221107,-42.59667,148.23333,2022-11-08T09:55:00Z,Maria Island,MAI,14.34219992,NA,NA,NA,-88
MAI20120524,-42.59667,148.23333,2012-05-24T11:30:00Z,Maria Island,MAI,14.34479987,NA,NA,0.041688257,-88
MAI20130611,-42.59667,148.23333,2013-06-11T11:55:00Z,Maria Island,MAI,14.37275154,0.847866502,0.788894297,0.043550578,-88
MAI20131117,-42.59667,148.23333,2013-11-18T10:50:00Z,Maria Island,MAI,14.3865437,NA,NA,NA,-88
MAI20160530,-42.59667,148.23333,2016-05-31T09:45:00Z,Maria Island,MAI,14.58094414,NA,NA,NA,-88
KAI20190909,-35.83217,136.44733,2019-09-10T07:50:00Z,Kangaroo Island,KAI,14.67441,NA,NA,NA,-108.088
MAI20201118,-42.59667,148.23333,2020-11-19T09:45:00Z,Maria Island,MAI,14.69429711,NA,NA,NA,-88
KAI20170908,-35.83217,136.44733,2017-09-08T15:00:00Z,Kangaroo Island,KAI,14.77816079,NA,NA,NA,-108.088
KAI20160915,-35.83217,136.44733,2016-09-15T11:18:00Z,Kangaroo Island,KAI,14.80520186,0.215159867,0.225554726,0.004229739,-108.088
MAI20190320,-42.59667,148.23333,2019-03-21T09:35:00Z,Maria Island,MAI,14.86576795,NA,NA,NA,-88
MAI20091111,-42.59667,148.23333,2009-11-11T11:30:00Z,Maria Island,MAI,14.8714936,NA,NA,0.021515877,-88
KAI20150909,-35.83217,136.44733,2015-09-09T12:50:00Z,Kangaroo Island,KAI,14.87628064,0.173992267,0.27806447,NA,-108.088
KAI20220901,-35.83217,136.44733,2022-09-02T06:00:00Z,Kangaroo Island,KAI,14.88157,NA,NA,NA,-108.088
MAI20100527,-42.59667,148.23333,2010-05-27T11:30:00Z,Maria Island,MAI,14.88297403,0.924940643,0.396986685,0.070424543,-88
MAI20230511,-42.5967,148.23333,2023-05-11T10:05:00Z,Maria Island,MAI,14.8970516,0.093524951,0.11708473,NA,-88
MAI20091207,-42.59667,148.23333,2009-12-07T11:10:00Z,Maria Island,MAI,14.92213704,NA,NA,3.05E-04,-88
KAI20210914,-35.83217,136.44733,2021-09-14T14:15:00Z,Kangaroo Island,KAI,15.04011584,0.307390445,0.188029218,NA,-108.088
MAI20181204,-42.59667,148.23333,2018-12-05T09:10:00Z,Maria Island,MAI,15.04545108,NA,NA,NA,-88
MAI20130528,-42.59667,148.23333,2013-05-28T10:56:00Z,Maria Island,MAI,15.17870059,2.111134095,0.545289828,0.021368637,-88
KAI20080811,-35.83217,136.44733,2008-08-12T09:00:00Z,Kangaroo Island,KAI,15.17912,NA,NA,NA,-108.088
MAI20221212,-42.59667,148.23333,2022-12-13T10:45:00Z,Maria Island,MAI,15.24310134,NA,NA,NA,-88
KAI20091007,-35.83217,136.44733,2009-10-08T06:00:00Z,Kangaroo Island,KAI,15.301,NA,NA,NA,-108.088
KAI20180820,-35.83217,136.44733,2018-08-21T08:00:00Z,Kangaroo Island,KAI,15.31516,NA,NA,NA,-108.088
KAI20231026,-35.8322,136.44733,2023-10-27T07:30:00Z,Kangaroo Island,KAI,15.32665798,0.056680496,0.112650517,NA,-108.088
MAI20171123,-42.59667,148.23333,2017-11-24T09:50:00Z,Maria Island,MAI,15.33724163,NA,NA,NA,-88
PH420080825,-34.11758,151.21815,2008-08-25 00:00:00,Port Hacking 4,PH4,15.34480057,0.344919494,0.448857979,0.076678925,-104.6
MAI20111214,-42.59667,148.23333,2011-12-15T10:35:00Z,Maria Island,MAI,15.3624048,NA,NA,NA,-88
MAI20140516,-42.59667,148.23333,2014-05-16T10:20:00Z,Maria Island,MAI,15.38600072,NA,NA,0.037355226,-88
MAI20141208,-42.59667,148.23333,2014-12-09T10:05:00Z,Maria Island,MAI,15.42992724,NA,NA,NA,-88
PHB20180905,-34.11923,151.22667,2018-09-05T10:50:00Z,Port Hacking,PHB,15.5456578,NA,NA,0.06759953,-111.042
MAI20151118,-42.59667,148.23333,2015-11-19T10:45:00Z,Maria Island,MAI,15.55196606,NA,NA,NA,-88
MAI20090506,-42.59667,148.23333,2009-05-06T11:20:00Z,Maria Island,MAI,15.58223066,0.358390427,0.249329552,0.014790803,-88
MAI20180418,-42.59667,148.23333,2018-04-19T09:30:00Z,Maria Island,MAI,15.72105693,NA,NA,NA,-88
KAI20111026,-35.83217,136.44733,2011-10-26T14:40:00Z,Kangaroo Island,KAI,15.73467617,NA,NA,0.029729774,-108.088
KAI20140713,-35.83217,136.44733,2014-07-13T16:13:00Z,Kangaroo Island,KAI,15.76793937,NA,NA,NA,-108.088
KAI20151116,-35.83217,136.44733,2015-11-17T09:50:00Z,Kangaroo Island,KAI,15.78375,NA,NA,NA,-108.088
MAI20130129,-42.59667,148.23333,2013-01-30T10:33:00Z,Maria Island,MAI,15.7855225,NA,NA,NA,-88
MAI20200106,-42.59667,148.23333,2020-01-07T09:45:00Z,Maria Island,MAI,15.83460206,NA,NA,NA,-88
MAI20211214,-42.59667,148.23333,2021-12-15T09:00:00Z,Maria Island,MAI,15.89382425,NA,NA,NA,-88
KAI20161118,-35.83217,136.44733,2016-11-18T12:45:00Z,Kangaroo Island,KAI,15.90498461,0.052312575,0.229390696,0.04570455,-108.088
KAI20150629,-35.83217,136.44733,2015-06-30T07:35:00Z,Kangaroo Island,KAI,15.91332,NA,NA,NA,-108.088
KAI20101120,-35.83217,136.44733,2010-11-21T05:00:00Z,Kangaroo Island,KAI,15.9312,NA,NA,NA,-108.088
MAI20131217,-42.59667,148.23333,2013-12-17T11:05:00Z,Maria Island,MAI,15.93423151,0.367525851,0.432871711,NA,-88
KAI20100721,-35.83217,136.44733,2010-07-22T07:00:00Z,Kangaroo Island,KAI,15.95153,NA,NA,NA,-108.088
KAI20110718,-35.83217,136.44733,2011-07-19T09:00:00Z,Kangaroo Island,KAI,15.95835,NA,NA,NA,-108.088
MAI20110118,-42.59667,148.23333,2011-01-19T10:30:00Z,Maria Island,MAI,16.11172929,NA,NA,NA,-88
MAI20210428,-42.59667,148.23333,2021-04-28T10:18:00Z,Maria Island,MAI,16.16165546,NA,NA,NA,-88
ESP20090917,-33.93333,121.85,2009-09-17T09:40:00Z,Esperance,ESP,16.19869697,NA,NA,0.029305074,-49.3207
KAI20081019,-35.83217,136.44733,2008-10-19T11:15:00Z,Kangaroo Island,KAI,16.19878038,0.123885641,0.140307978,0.024238742,-108.088
MAI20220510,-42.59667,148.23333,2022-05-10T10:20:00Z,Maria Island,MAI,16.20287661,1.118836113,0.506370934,NA,-88
KAI20130827,-35.83217,136.44733,2013-08-28T08:55:00Z,Kangaroo Island,KAI,16.21209,NA,NA,NA,-108.088
KAI20191127,-35.83217,136.44733,2019-11-27T14:25:00Z,Kangaroo Island,KAI,16.22928348,NA,NA,0.008812354,-108.088
MAI20110407,-42.59667,148.23333,2011-04-07T10:30:00Z,Maria Island,MAI,16.257098,1.469088988,0.613531149,0.021444068,-88
PH420080805,-34.11758,151.21815,2008-08-05 00:00:00,Port Hacking 4,PH4,16.25893751,0.330705931,0.216509018,0.026555996,-104.6
PHB20090924,-34.11923,151.22667,2009-09-25T08:45:00Z,Port Hacking,PHB,16.29427759,NA,NA,NA,-111.042
MAI20090421,-42.59667,148.23333,2009-04-21T11:45:00Z,Maria Island,MAI,16.30793498,NA,NA,0.051013484,-88
KAI20081110,-35.83217,136.44733,2008-11-11T07:00:00Z,Kangaroo Island,KAI,16.37225,NA,NA,NA,-108.088
PH420070723,-34.11758,151.21815,2007-07-23 00:00:00,Port Hacking 4,PH4,16.37985177,7.697619259,0.443144842,0.020325637,-104.6
MAI20170412,-42.59667,148.23333,2017-04-12T10:15:00Z,Maria Island,MAI,16.3833232,0.400911004,0.305911508,0.053258113,-88
MAI20120412,-42.59667,148.23333,2012-04-12T10:45:00Z,Maria Island,MAI,16.39114318,0.70499611,0.549979877,0.119965674,-88
MAI20130424,-42.59667,148.23333,2013-04-24T10:50:00Z,Maria Island,MAI,16.42107163,NA,NA,0.087972157,-88
MAI20100505,-42.59667,148.23333,2010-05-05T11:30:00Z,Maria Island,MAI,16.43841744,0.664125596,0.494228328,0.044342866,-88
MAI20140122,-42.59667,148.23333,2014-01-23T10:50:00Z,Maria Island,MAI,16.4806853,NA,NA,NA,-88
PHB20090920,-34.11923,151.22667,2009-09-21T09:17:00Z,Port Hacking,PHB,16.49379371,NA,NA,NA,-111.042
MAI20110328,-42.59667,148.23333,2011-03-29T10:30:00Z,Maria Island,MAI,16.53782177,NA,NA,NA,-88
ESP20120910,-33.93333,121.85,2012-09-10T12:51:00Z,Esperance,ESP,16.54244569,0.259345421,0.183987514,0.008501715,-49.3207
ESP20100629,-33.93333,121.85,2010-06-29T10:05:00Z,Esperance,ESP,16.59782203,0.93270902,0.402822781,0.091240724,-49.3207
MAI20150421,-42.59667,148.23333,2015-04-21T10:50:00Z,Maria Island,MAI,16.60846918,0.299664019,0.245618094,0.012378137,-88
PH420020926,-34.11758,151.21815,2002-09-26 00:00:00,Port Hacking 4,PH4,16.62806103,12.28741448,17.40920569,0.024850711,-104.6
PHB20200831,-34.11923,151.22667,2020-09-01T09:44:00Z,Port Hacking,PHB,16.63690545,NA,NA,NA,-111.042
KAI20081211,-35.83217,136.44733,2008-12-12T06:45:00Z,Kangaroo Island,KAI,16.64299,NA,NA,NA,-108.088
KAI20201123,-35.83217,136.44733,2020-11-24T06:55:00Z,Kangaroo Island,KAI,16.68116,NA,NA,NA,-108.088
ESP20101013,-33.93333,121.85,2010-10-13T08:15:00Z,Esperance,ESP,16.68977464,NA,0.153408341,0.132057493,-49.3207
KAI20080211,-35.83217,136.44733,2008-02-12T07:17:00Z,Kangaroo Island,KAI,16.6992,NA,NA,NA,-108.088
PH420050817,-34.11758,151.21815,2005-08-17 00:00:00,Port Hacking 4,PH4,16.70920505,0.84182008,0.75616825,0.010696901,-104.6
KAI20141029,-35.83217,136.44733,2014-10-29T11:00:00Z,Kangaroo Island,KAI,16.7342856,NA,NA,0.004453227,-108.088
PH420080924,-34.11758,151.21815,2008-09-24 00:00:00,Port Hacking 4,PH4,16.83942227,1.907045663,2.888180736,0.051088764,-104.6
KAI20221206,-35.83217,136.44733,2022-12-06T14:45:00Z,Kangaroo Island,KAI,16.84975615,NA,NA,NA,-108.088
PH420020625,-34.11758,151.21815,2002-06-25 00:00:00,Port Hacking 4,PH4,16.86382446,NA,NA,0.030820302,-104.6
MAI20170104,-42.59667,148.23333,2017-01-05T09:45:00Z,Maria Island,MAI,16.88500926,NA,NA,NA,-88
KAI20210202,-35.83217,136.44733,2021-02-03T06:55:00Z,Kangaroo Island,KAI,16.91243,NA,NA,NA,-108.088
ESP20110818,-33.93333,121.85,2011-08-18T10:20:00Z,Esperance,ESP,17.01426686,0.483948887,0.302262745,0.015896177,-49.3207
MAI20231204,-42.5967,148.23333,2023-12-05T09:57:00Z,Maria Island,MAI,17.01464571,NA,NA,NA,-88
MAI20110223,-42.59667,148.23333,2011-02-23T11:15:00Z,Maria Island,MAI,17.02537241,NA,NA,0.040617165,-88
MAI20171217,-42.59667,148.23333,2017-12-18T09:40:00Z,Maria Island,MAI,17.03752496,NA,NA,NA,-88
KAI20091214,-35.8322,136.44733,2009-12-15T08:00:00Z,Kangaroo Island,KAI,17.06261076,0.091883547,0.273329828,NA,-108.088
MAI20140205,-42.59667,148.23333,2014-02-05T11:05:00Z,Maria Island,MAI,17.08848139,0.175305525,0.367965085,0.045086092,-88
KAI20111115,-35.83217,136.44733,2011-11-15T11:30:00Z,Kangaroo Island,KAI,17.0892463,NA,NA,0.048522786,-108.088
MAI20210106,-42.59667,148.23333,2021-01-07T09:54:00Z,Maria Island,MAI,17.09300398,NA,NA,NA,-88
PHB20100817,-34.11923,151.22667,2010-08-18T09:30:00Z,Port Hacking,PHB,17.14051066,NA,NA,NA,-111.042
PHB20090819,-34.11923,151.22667,2009-08-20T09:19:00Z,Port Hacking,PHB,17.157524,NA,NA,NA,-111.042
MAI20100120,-42.59667,148.23333,2010-01-21T10:50:00Z,Maria Island,MAI,17.17270172,NA,NA,NA,-88
PH420050909,-34.11758,151.21815,2005-09-09 00:00:00,Port Hacking 4,PH4,17.17994255,2.613783707,4.471505696,0.028754597,-104.6
PHB20110914,-34.11923,151.22667,2011-09-15T09:43:00Z,Port Hacking,PHB,17.22366586,NA,NA,NA,-111.042
KAI20200527,-35.83217,136.44733,2020-05-28T08:30:00Z,Kangaroo Island,KAI,17.23566,NA,NA,NA,-108.088
MAI20151216,-42.59667,148.23333,2015-12-17T09:35:00Z,Maria Island,MAI,17.24800423,NA,NA,NA,-88
KAI20171129,-35.83217,136.44733,2017-11-29T14:50:00Z,Kangaroo Island,KAI,17.26115319,NA,NA,0.048651538,-108.088
KAI20091215,-35.83217,136.44733,2009-12-16T07:15:00Z,Kangaroo Island,KAI,17.28416,NA,NA,NA,-108.088
MAI20150312,-42.59667,148.23333,2015-03-13T09:33:00Z,Maria Island,MAI,17.28513048,NA,NA,NA,-88
MAI20230221,-42.5967,148.23333,2023-02-22T09:55:00Z,Maria Island,MAI,17.29415855,0.15224911,0.140597444,NA,-88
